,0
3221,TNS1
3222,VPS37A
3223,TBC1D2B
3224,CEP57
3225,MTCO1P12
3226,MTND1P23
3227,C15orf48
3228,CCL20
3229,RPL10P9
3230,EREG
3231,CCL3L1
3232,SLC25A37
3233,MTND4P12
3234,TNFAIP6
3235,ADM
3236,VEGFA
3237,ANPEP
3238,LUCAT1
3239,HLA-DRB5
3240,SERPINB2
3241,PTGS2
3242,IFI6
3243,EHD1
3244,AL450405.1
3245,MMP19
3246,TNFAIP8
3247,PHLDA1
3248,CXCL1
3249,SPP1
3250,ITGA5
3251,TNIP1
3252,BASP1
3253,NLRP3
3254,ISG15
3255,G0S2
3256,SERPINB9
3257,ANGPTL4
3258,NDRG1
3259,SPHK1
3260,CCL4L2
3261,CCL4
3262,RIPK2
3263,TRAF1
3264,CD82
3265,ZC3H12A
3266,AQP9
3267,ARHGEF2
3268,PDE4B
3269,SMOX
3270,JARID2
3271,PLK3
3272,GRAMD1A
3273,TSC22D1
3274,DUSP4
3275,IL6
3276,SLC7A5
3277,NFKB2
3278,SDC2
3279,SEMA6B
3280,LPCAT1
3281,MAP3K20
3282,IL1RN
3283,IL7R
3284,IFI27
3285,ABCA1
3286,GNLY
3287,THBD
3288,GK
3289,SLC16A10
3290,MMP11
3291,TNIP3
3292,CCL2
3293,MYO1G
3294,IGKC
3295,MIR155HG
3296,MXD1
3297,CD93
3298,IL1R1
3299,GPR132
3300,ZBTB43
3301,DOT1L
3302,ISG20
3303,MAFF
3304,GNA15
3305,HK2
3306,BTG3
3307,RELB
3308,AMPD3
3309,CYTOR
3310,MTCO1P40
3311,GADD45A
3312,TNF
3313,CSF3
3314,RHOH
3315,VTRNA1-3
3316,MARCKSL1
3317,RALGDS
3318,SLC39A8
3319,IL10
3320,IRAK1
3321,KCNN4
3322,SDC4
3323,CXCL5
3324,GPR84
3325,MDK
3326,VCAN
3327,IRAK2
3328,ARFGAP3
3329,PFKFB3
3330,SLC2A6
3331,DDX60L
3332,TREM1
3333,USP12
3334,MANF
3335,AC015912.3
3336,KDM5B
3337,TLR2
3338,PHC2
3339,MAPK6
3340,TM4SF1
3341,C11orf96
3342,AC016831.1
3343,SNHG15
3344,FCGR2C
3345,BNIP3
3346,HSPA6
3347,RHOC
3348,ZNF267
3349,MTF1
3350,MAPKAPK2
3351,ERO1A
3352,EMD
3353,ADA
3354,IL6R
3355,NKG7
3356,TOM1
3357,TMEM158
3358,ADAM8
3359,BIRC3
3360,IFI44L
3361,RYBP
3362,HMGA1
3363,CSRNP1
3364,DDIT4
3365,ATP2B1-AS1
3366,TFPI
3367,CCRL2
3368,GCH1
3369,GPI
3370,LPXN
3371,NBN
3372,PHLDA2
3373,NUP58
3374,SERPINE1
3375,PNP
3376,FAM49A
3377,ANKLE2
3378,TCEAL9
3379,MPZL1
3380,ITGB8
3381,AL133330.1
3382,RBP1
3383,PPIF
3384,DUSP5
3385,GPRC5A
3386,C1orf122
3387,STAT4
3388,SDS
3389,SLC43A3
3390,HIVEP2
3391,NQO2
3392,ITPRIP
3393,GRASP
3394,NRIP3
3395,GBP2
3396,TRIP10
3397,NFKBIE
3398,AZIN1-AS1
3399,GADD45G
3400,BEX3
3401,HES4
3402,AC016831.5
3403,MMP9
3404,IL1A
3405,DDIT3
3406,ACSL4
3407,HILPDA
3408,SIK3
3409,BCL3
3410,IRF7
3411,ARID5A
3412,PSTPIP2
3413,NECTIN2
3414,RNF145
3415,FOSL1
3416,TNIP2
3417,SNHG9
3418,SESN2
3419,SMAD7
3420,CARD19
3421,LDLR
3422,BIRC2
3423,PSMA6
3424,EIF4E
3425,RELA
3426,PFKP
3427,KLHL21
3428,PEA15
3429,ZFAND2A
3430,RNASE2
3431,OXSR1
3432,PMAIP1
3433,B3GNT5
3434,CD300E
3435,PDLIM7
3436,NFAT5
3437,ERRFI1
3438,GPAT4
3439,ELL
3440,OSM
3441,RAB8B
3442,ST3GAL1
3443,MAP4K4
3444,ADIRF
3445,TPRA1
3446,IL4I1
3447,SH3BP2
3448,RALA
3449,SERPINH1
3450,CD109
3451,SAMD4B
3452,CHST15
3453,RNF19B
3454,MMP14
3455,B4GALT5
3456,ZFX
3457,THAP2
3458,SMIM3
3459,GARS
3460,CCDC71L
3461,MSANTD3
3462,UBA6
3463,DUSP2
3464,SLC16A6
3465,PRKAG2
3466,MIR3945HG
3467,SNHG25
3468,PLP2
3469,AC006001.3
3470,EDEM1
3471,ODF3B
3472,EAF1
3473,ITGAV
3474,TUBGCP2
3475,SERPINB8
3476,AC103591.3
3477,AGO2
3478,KLF10
3479,RN7SL1
3480,NR4A3
3481,EPSTI1
3482,MARK3
3483,AC011529.1
3484,AC025164.1
3485,RASGRP3
3486,P4HA1
3487,ACSL5
3488,ARID3A
3489,HIST1H1C
3490,OPTN
3491,SURF4
3492,TSPYL2
3493,ANKRD28
3494,ANXA6
3495,SLC36A4
3496,FAM129B
3497,ATP6V1H
3498,NCF1C
3499,GAK
3500,SEC24A
3501,NCOR2
3502,MED15
3503,BANP
3504,RELT
3505,RN7SL2
3506,PIK3R5
3507,KIFC3
3508,HGS
3509,SIGLEC10
3510,DENND3
3511,MAPK13
3512,GRPEL1
3513,DHRS3
3514,EML3
3515,NUCB2
3516,TICAM1
3517,SAR1A
3518,HDGF
3519,SIPA1L1
3520,DENND5A
3521,AC021078.1
3522,CYLD
3523,DNAJB11
3524,AK2
3525,SBNO2
3526,USP37
3527,PPP4R2
3528,SEC61A1
3529,R3HDM4
3530,TMEM189
3531,SERTAD1
3532,KIF1B
3533,AC009951.1
3534,HGSNAT
3535,MRPS6
3536,PDE8A
3537,OAZ2
3538,AGAP3
3539,TES
3540,KDM7A
3541,TP53BP2
3542,BCKDK
3543,MAFG
3544,TUBB6
3545,PLEKHG2
3546,KCTD20
3547,ELOVL5
3548,DRAM1
3549,PARVB
3550,SRC
3551,IL4R
3552,MGLL
3553,MBOAT7
3554,ELK3
3555,CD48
3556,HK1
3557,GPR108
3558,OASL
3559,PIM1
3560,ATF5
3561,CSNK1E
3562,RHBDF2
3563,SERTAD2
3564,MIR222HG
3565,ANKRD37
3566,PRDM1
3567,RNMT
3568,CRELD2
3569,MX2
3570,ERN1
3571,CPD
3572,ZNF281
3573,UBAP1
3574,PIK3CB
3575,ARID5B
3576,ANKRD10
3577,SLC35E1
3578,GBP1
3579,FURIN
3580,HYOU1
3581,FAM210A
3582,H1F0
3583,IER5L
3584,SDSL
3585,NFKBIB
3586,CDK16
3587,DNAJB9
3588,MECP2
3589,SETD5
3590,RLF
3591,MCUB
3592,LONP1
3593,PLAU
3594,SRGAP1
3595,ZMIZ1
3596,HEIH
3597,ZNFX1
3598,BEST1
3599,FAM20C
3600,RAPGEF2
3601,GDI1
3602,ALDOA
3603,NXF1
3604,SESTD1
3605,SLFN5
3606,MX1
3607,SLC44A1
3608,SLC35B1
3609,STK40
3610,UBE2V2
3611,ZNF292
3612,CSF3R
3613,DLGAP4
3614,DCP1A
3615,SNN
3616,SEC24D
3617,BRAF
3618,RBM22
3619,MXI1
3620,NAV1
3621,RCAN1
3622,KDM5C
3623,GNA12
3624,SOX4
3625,POLR2H
3626,RHOU
3627,GOLT1B
3628,TNFRSF10B
3629,FAM214B
3630,ITPR1
3631,RICTOR
3632,SNHG3
3633,VTI1A
3634,TAP1
3635,GABPB1-IT1
3636,FBRS
3637,WDFY1
3638,TFDP1
3639,HDAC3
3640,APOD
3641,LCN1
3642,F13A1
3643,LACRT
3644,OPRPN
3645,EMB
3646,SELENOP
3647,MERTK
3648,PIP
3649,SCGB2A1
3650,A2M
3651,SCGB1D1
3652,DDX3Y
3653,IGKC
3654,CSGALNACT1
3655,MEF2C
3656,TTN
3657,LYVE1
3658,MT-TS2
3659,LTF
3660,WLS
3661,SESN1
3662,PLXND1
3663,STAB1
3664,HBB
3665,RAPH1
3666,MT-TV
3667,IGFBP6
3668,IGHA1
3669,FRMD4B
3670,MGP
3671,GPR155
3672,SRGAP1
3673,SLPI
3674,PMP22
3675,FMN1
3676,AZGP1
3677,FCGR2B
3678,SLC18B1
3679,PPP3R1
3680,GAS6
3681,RNF145
3682,FAM13A
3683,CCDC141
3684,TCF4
3685,FOLR2
3686,WDR74
3687,MT-TE
3688,EPS8
3689,SRGAP2C
3690,IL6ST
3691,ABCA6
3692,KCNMA1
3693,MT-TN
3694,FSCN1
3695,FCGBP
3696,MKNK2
3697,MT-TM
3698,CEMIP2
3699,DNAJB4
3700,KANK2
3701,PTGDS
3702,STARD13
3703,SCN9A
3704,PCF11
3705,KCNQ1OT1
3706,PLA2G2A
3707,LIMD1
3708,CREBRF
3709,CXCL12
3710,SLC40A1
3711,RN7SL2
3712,PLEKHA2
3713,MYLIP
3714,LPAR6
3715,AFF1
3716,DIP2C
3717,SESN3
3718,MTSS1
3719,EIF4G3
3720,MT-TP
3721,SNHG25
3722,MAVS
3723,CST4
3724,INTS6
3725,ADAM28
3726,CRISPLD2
3727,USP53
3728,EPB41L2
3729,COLEC12
3730,SIGLEC1
3731,NASP
3732,CD209
3733,TMEM176B
3734,PRR4
3735,RERE
3736,IGF1
3737,MT-TD
3738,TMEM236
3739,ITSN1
3740,ME1
3741,SRGAP2
3742,DUSP3
3743,ANKH
3744,LDLRAD4
3745,FCGR2C
3746,SIRT1
3747,TBL1XR1
3748,HBA2
3749,SNX29
3750,PEAK1
3751,KRT14
3752,RCSD1
3753,TPCN1
3754,PIAS2
3755,DISC1
3756,MT-TK
3757,GNG2
3758,TIMP3
3759,MED13L
3760,KLHL24
3761,NR1D2
3762,HTN1
3763,HECTD2
3764,SUPT5H
3765,CYBRD1
3766,RN7SL1
3767,C20orf194
3768,PAPSS2
3769,SPTLC2
3770,WWP1
3771,NRP2
3772,PIK3C2A
3773,SRGAP2B
3774,WDFY3
3775,TRPS1
3776,CR1
3777,ZNF703
3778,NRP1
3779,PDGFC
3780,GPRC5B
3781,MT-TA
3782,CHKA
3783,PDXDC1
3784,TTL
3785,CDKN1C
3786,HELZ
3787,NFATC2
3788,RPS4Y1
3789,ADM
3790,CBX4
3791,PPP3CA
3792,ZSWIM6
3793,SNORD3B-2
3794,UACA
3795,MCTP1
3796,SGMS1
3797,GPR34
3798,MDM4
3799,EGFL7
3800,DIP2B
3801,ZBTB10
3802,ERO1B
3803,CD200R1
3804,ARHGAP5
3805,HDAC9
3806,PXDC1
3807,SLC4A7
3808,USP9Y
3809,CCDC149
3810,RNU4-2
3811,GASK1B
3812,KAT6A
3813,C5orf30
3814,CRYAB
3815,ABCA9
3816,KLF10
3817,JAK2
3818,RHOBTB3
3819,SNHG12
3820,LILRB5
3821,KMT2E-AS1
3822,NCOA3
3823,VAV3
3824,ARIH1
3825,FCHSD2
3826,CMKLR1
3827,BAIAP2
3828,SCARB1
3829,POLR2J3-1
3830,DDIT4
3831,THRB
3832,FLCN
3833,EP300
3834,TNS1
3835,PER3
3836,AC141586.1
3837,TBC1D4
3838,IGLC2
3839,RABGAP1
3840,CLEC10A
3841,POLR2A
3842,SSBP2
3843,KLF7
3844,NBPF14
3845,TPM2
3846,SLC9A9
3847,MAP3K1
3848,HTRA1
3849,HEXIM1
3850,LMO4
3851,RAB3IL1
3852,SNX13
3853,ARC
3854,MT-TC
3855,RNF150
3856,IQCN
3857,TBC1D14
3858,ZBTB16
3859,NPEPPS
3860,RFX1
3861,ITPRIPL2
3862,ADGRG6
3863,HRH2
3864,NXF1
3865,GPM6A
3866,CDKN1B
3867,DNAJC13
3868,EGR3
3869,AC109326.1
3870,SH3KBP1
3871,TMOD1
3872,DIP2A
3873,PHACTR4
3874,MT1X
3875,NR1D1
3876,SETDB2
3877,RPS6KA2
3878,ZNF358
3879,TNRC18
3880,TOB2
3881,PLEKHG2
3882,DLEU2
3883,GAS7
3884,ARHGAP24
3885,PELI1
3886,C2CD5
3887,Z93930.2
3888,PAX8-AS1
3889,DMXL1
3890,BMP2K
3891,CTTNBP2
3892,MPPED2
3893,ZBTB20
3894,MMP14
3895,ARHGAP6
3896,TUT7
3897,FAM91A1
3898,HIPK3
3899,RBBP6
3900,SYNE3
3901,H2AFX
3902,MEPCE
3903,PDGFB
3904,FGFR1
3905,GPATCH2L
3906,SNORD3A
3907,TNRC6A
3908,RPL13P5
3909,NUDT4
3910,SLC12A7
3911,AC012368.1
3912,ARHGAP4
3913,SNHG1
3914,MXD4
3915,MGAT4A
3916,TET2
3917,SIAH2
3918,USP36
3919,TRPM2
3920,PRRC2B
3921,CDK2AP1
3922,ATRN
3923,DAAM2
3924,ABCC5
3925,DEPTOR
3926,GEM
3927,OTULINL
3928,SLC20A1
3929,DIPK2A
3930,MYO7A
3931,IST1
3932,P2RX7
3933,JDP2
3934,SLC2A13
3935,GALM
3936,RGS18
3937,SLITRK4
3938,RIN2
3939,MBNL2
3940,HERC2
3941,SPG7
3942,EDEM3
3943,RLF
3944,MLXIP
3945,GOLIM4
3946,NBR1
3947,AC122718.1
3948,ST6GAL1
3949,DYRK1A
3950,RCOR3
3951,TBC1D5
3952,OGT
3953,LGI2
3954,FAM117B
3955,NCOA7
3956,FILIP1L
3957,RYBP
3958,CREBBP
3959,RICTOR
3960,MAP3K3
3961,NKTR
3962,TMEM106A
3963,FNIP1
3964,NCOA2
3965,ADORA3
3966,RUFY3
3967,SLC5A3
3968,CERS6
3969,EPM2AIP1
3970,SLC11A2
3971,CCDC144B
3972,OSBPL3
3973,HIST1H4C
3974,PICK1
3975,FAM53C
3976,BCL6
3977,PON2
3978,SESTD1
3979,KDM3B
3980,HFE
3981,CKS2
3982,EEF2K
3983,PIK3IP1
3984,SCN1B
3985,CLIC2
3986,ARL4C
3987,SLC16A7
3988,ZNF503
3989,RGL1
3990,MTURN
3991,PCMTD1
3992,AL390728.6
3993,NAV1
3994,LRRK2
3995,UBAP2L
3996,ATF7IP
3997,FEM1B
3998,RC3H1
3999,H1F0
4000,DSC2
4001,MOB1B
4002,SLC45A4
4003,SERPINF1
4004,GPX3
4005,WDR36
4006,GNPDA1
4007,YAF2
4008,RAB11FIP2
4009,MXI1
4010,TPM1
4011,GIMAP7
4012,TENT5A
4013,IRF2BPL
4014,VPS53
4015,EPG5
4016,LYL1
4017,ARID3A
4018,TSC22D2
4019,SATB1
4020,DTNA
4021,ARID4A
4022,POU2F1
4023,APAF1
4024,VNN1
4025,SORBS3
4026,RBM22
4027,DCK
4028,ATP2B4
4029,BDP1
4030,CREBL2
4031,ZBTB37
4032,P2RY14
4033,GATM
4034,AGO4
4035,CSNK1E
4036,KIDINS220
4037,ADAMTS2
4038,DUSP22
4039,TTYH3
4040,ANO6
4041,TCEAL9
4042,TRA2A
4043,PACS1
4044,TRMT1
4045,DGKD
4046,TCF12
4047,RAB12
4048,USP9X
4049,RASSF2
4050,PHF3
4051,MAMDC2
4052,AC104581.4
4053,ARSB
4054,TAB3
4055,ARRDC2
4056,LACC1
4057,ELMO1
4058,ZMYM6
4059,ARHGAP9
4060,TLR5
4061,RBM6
4062,CD68
4063,CTDSPL2
4064,RB1
4065,STAG1
4066,ZRANB1
4067,ALDH7A1
4068,KIAA0355
4069,RNMT
4070,MARCH7
4071,ARNT
4072,TET3
4073,STX3
4074,CTBS
4075,MAPK3
4076,RNPC3
4077,CHST15
4078,CYLD
4079,RABEP1
4080,SNX18
4081,RALGAPA2
4082,CYP1B1
4083,SNHG9
4084,FAR1
4085,TBC1D12
4086,ETV5
4087,FNBP4
4088,AP000769.1
4089,FRG1CP
4090,CNRIP1
4091,TOB1
4092,PAN3
4093,TAB2
4094,WDFY2
4095,SNHG14
4096,AC004951.1
4097,TSPAN33
4098,ATXN2
4099,TRIM14
4100,CALCOCO2
4101,RESF1
4102,ARMCX3
4103,ING5
4104,ASH1L
4105,SNTB2
4106,TMEM176A
4107,CTBP2
4108,CCDC50
4109,C16orf72
4110,ANKRD17
4111,MVB12B
4112,TCN2
4113,DUSP5
4114,ICAM4
4115,NFIA
4116,YPEL2
4117,NCOA1
4118,GFOD1
4119,ZNF117
4120,ITGAV
4121,YPEL3
4122,SULT1A1
4123,RHOBTB1
4124,HMGCS1
4125,CPED1
4126,NHLRC3
4127,MAPRE2
4128,HECA
4129,MED29
4130,HOMER3
4131,INSR
4132,ZNF292
4133,PSIP1
4134,MAN2A1
4135,PIKFYVE
4136,LTC4S
4137,RB1CC1
4138,DCTN1
4139,PXK
4140,UPF2
4141,KCNQ1
4142,AIDA
4143,GRAMD2B
4144,UBE2S
4145,CLCN6
4146,ST3GAL1
4147,MKNK1
4148,UBR3
4149,ARHGAP26
4150,PHYKPL
4151,CLN8
4152,CPEB3
4153,NFATC2IP
4154,ZNF280D
4155,HNRNPL
4156,AD000864.1
4157,CPEB2
4158,CMIP
4159,PRKAG2
4160,PHKB
4161,RIMKLB
4162,TMEM63B
4163,ZBTB38
4164,HNRNPUL2
4165,CPNE2
4166,MYO1C
4167,CCDC14
4168,MARK3
4169,CWF19L2
4170,TP53INP1
4171,CDK13
4172,SREK1
4173,RIC1
4174,KIF1B
4175,LRRC58
4176,SH3PXD2B
4177,TMEM65
4178,AC016876.2
4179,PLXNB2
4180,PTAR1
4181,CAPN7
4182,FAM20A
4183,DNM1L
4184,PSTPIP1
4185,HRH1
4186,MS4A4E
4187,RASA2
4188,CCDC170
4189,CD93
4190,WBP1L
4191,FTX
4192,E2F3
4193,C6orf48
4194,RHBDF2
4195,BCL2L11
4196,AC103591.3
4197,MKLN1
4198,IKBKB
4199,CREB3L2
4200,PDPK1
4201,POGZ
4202,ZMAT1
4203,SMARCC2
4204,HACD2
4205,TMCC1
4206,AC008957.3
4207,ST3GAL5
4208,AC016831.1
4209,ST8SIA4
4210,RALGDS
4211,NCK2
4212,LRRK1
4213,CMAHP
4214,CSF3R
4215,CASP3
4216,GAS2L3
4217,RND3
4218,IPMK
4219,DENND1A
4220,MTHFR
4221,ERF
4222,ZC3H12C
4223,CHORDC1
4224,KLHL21
4225,AL118516.1
4226,PPFIBP2
4227,PMS1
4228,LARP4B
4229,VCPIP1
4230,ALOX15B
4231,PUM2
4232,SOS2
4233,NHLRC2
4234,UBR2
4235,PKNOX1
4236,SPIDR
4237,TOPBP1
4238,GADD45G
4239,CTDSP2
4240,ZBTB4
4241,TRIOBP
4242,SLC25A13
4243,C3orf62
4244,LONP2
4245,MON2
4246,STK38L
4247,ZFAND2A
4248,ZNF131
4249,ARHGEF12
4250,MTM1
4251,SMAD5
4252,ARHGAP12
4253,CDKN2AIP
4254,FER
4255,NOC3L
4256,CBX1
4257,FAM53B
4258,CHSY1
4259,LARP4
4260,IGFBP4
4261,POU2F2
4262,SH3PXD2A
4263,FLI1
4264,SHMT1
4265,TRIM56
4266,MNT
4267,SREBF1
4268,MROH1
4269,DENND4A
4270,CCNG2
4271,TRPM7
4272,AKAP10
4273,AC016831.5
4274,GALNT2
4275,SKI
4276,RCAN1
4277,TRNAU1AP
4278,NR2C2
4279,FAH
4280,ARMCX1
4281,DNAJB11
4282,SGPP1
4283,USP4
4284,SCML1
4285,RNASEK
4286,THUMPD3-AS1
4287,PCNX4
4288,EPC2
4289,AMDHD2
4290,SLC25A16
4291,TRAPPC8
4292,TOR4A
4293,INPPL1
4294,SNCA
4295,SLC38A6
4296,AGPAT5
4297,GSK3A
4298,AC104695.4
4299,HHEX
4300,ZNF33A
4301,BTK
4302,PPARA
4303,MYC
4304,HECTD4
4305,PSD3
4306,RRAGC
4307,FAM217B
4308,OGDH
4309,PXN
4310,NPHP3
4311,PDPR
4312,TUG1
4313,ANTXR2
4314,MPP5
4315,SYNE1
4316,CHD4
4317,FXYD6
4318,SPTSSA
4319,MTMR12
4320,NFX1
4321,PMAIP1
4322,JMJD6
4323,CLCN5
4324,HIST1H2AC
4325,ANKRD44
4326,ZMYND11
4327,OTULIN
4328,ZKSCAN1
4329,FBXW11
4330,NDRG1
4331,HPS5
4332,TRIP10
4333,MYSM1
4334,MFHAS1
4335,SMYD4
4336,PTPN11
4337,SGTB
4338,DCAF12
4339,JADE2
4340,PGPEP1
4341,TAGLN
4342,RIF1
4343,AZIN1-AS1
4344,SECISBP2
4345,KLHL28
4346,FAM199X
4347,LATS1
4348,FAM13B
4349,SYNRG
4350,MGAT5
4351,PPP6R2
4352,WWC2
4353,C5orf24
4354,SEC24C
4355,MOCS2
4356,RHOT1
4357,EXOSC6
4358,GZF1
4359,NRROS
4360,CCND2
4361,BTBD2
4362,SMC5
4363,ATXN7L3
4364,FAM214A
4365,INPP5D
4366,FAM111A
4367,MTMR10
4368,KAT2B
4369,SF3A2
4370,DENND4B
4371,MLLT6
4372,SLC27A1
4373,DENND3
4374,DOCK5
4375,WDR70
4376,DMTF1
4377,C3
4378,DENND6A
4379,CLK4
4380,DHX40
4381,KIAA1191
4382,VPS54
4383,GDAP2
4384,CUL4A
4385,AC008755.1
4386,PLEKHA1
4387,ADAM15
4388,AHSA2P
4389,SUGP2
4390,PCYOX1
4391,ZADH2
4392,TAF1
4393,WDR91
4394,KLC1
4395,NT5DC1
4396,PRKD3
4397,MAN2C1
4398,LRMP
4399,INTS10
4400,PAXBP1
4401,JMY
4402,HMBOX1
4403,GIGYF1
4404,ILF3-DT
4405,ODF2L
4406,SIPA1L1
4407,AC116533.1
4408,ENGASE
4409,AEBP2
4410,KLHDC3
4411,DNAJA4
4412,ARHGEF11
4413,ASXL2
4414,PDK3
4415,CDK19
4416,PRKX
4417,CNST
4418,AL356273.3
4419,COX16
4420,PIP4P2
4421,KDM7A
4422,TMIGD3
4423,KMT2A
4424,ZDHHC17
4425,UVSSA
4426,PQLC3
4427,HERC4
4428,CDK6
4429,TRRAP
4430,CFAP97
4431,EBI3
4432,RNF44
4433,ZNF518A
4434,SOS1
4435,ADRB2
4436,WASHC2C
4437,PDP1
4438,JAZF1
4439,SHPRH
4440,MFSD14C
4441,CLSTN1
4442,CUL4B
4443,NKIRAS2
4444,TRIM69
4445,GALNT10
4446,RIPK1
4447,RC3H2
4448,APPL2
4449,MYO15B
4450,UBE4B
4451,C8orf33
4452,LPIN1
4453,ARHGAP35
4454,SNHG7
4455,NFATC1
4456,TBC1D16
4457,ZBTB7B
4458,WASHC2A
4459,IPO5
4460,DELE1
4461,TMEM19
4462,SLC38A7
4463,RALGAPA1
4464,UBXN7
4465,SMIM29
4466,USPL1
4467,CEP104
4468,ING3
4469,N4BP2
4470,TSC2
4471,DHX38
4472,SMPDL3A
4473,ING1
4474,KIAA0319L
4475,MIR222HG
4476,VPS13D
4477,OFD1
4478,NCKAP5L
4479,IER5L
4480,TGFBRAP1
4481,ABCD4
4482,NUDCD3
4483,AC005261.1
4484,SAMD1
4485,FOXO1
4486,SMCR8
4487,RNF169
4488,UAP1L1
4489,PCGF3
4490,FAM76B
4491,FBXL20
4492,SLF2
4493,RANGAP1
4494,SLC33A1
4495,HSPBAP1
4496,TMEM107
4497,SCAF4
4498,GAB2
4499,CDK5RAP2
4500,ATP11C
4501,HPS4
4502,RNF14
4503,TUBGCP3
4504,CNEP1R1
4505,SEC24B
4506,GTF2I
4507,NELFB
4508,MAPK9
4509,RPAP3
4510,ATN1
4511,USP24
4512,ARHGAP17
4513,DCAF8
4514,ZMAT3
4515,SLC26A2
4516,NNT
4517,FMNL3
4518,STX17
4519,TIAM1
4520,CREB5
4521,RBBP5
4522,HSBP1L1
4523,TRIM13
4524,GSTZ1
4525,DDX3Y
4526,RPS4Y1
4527,LYVE1
4528,GPX3
4529,SELENOP
4530,SHMT1
4531,FOLR2
4532,STAB1
4533,F13A1
4534,ABCA6
4535,METTL7A
4536,AC104581.4
4537,TTN
4538,PMP22
4539,FCGR2B
4540,EMB
4541,SCN9A
4542,PLTP
4543,EMP1
4544,CYBRD1
4545,CD209
4546,ADAMTS2
4547,SESN1
4548,DAAM2
4549,GASK1B
4550,CXCL12
4551,WWP1
4552,MEF2C
4553,EPS8
4554,HEXIM1
4555,LILRB5
4556,CSGALNACT1
4557,GAS6
4558,EGFL7
4559,PLXND1
4560,TPM1
4561,TMEM176B
4562,VNN1
4563,CYP1B1
4564,RGL1
4565,WLS
4566,CRISPLD2
4567,P2RY14
4568,SLC18B1
4569,MERTK
4570,RBP7
4571,TCN2
4572,CCDC141
4573,HTRA1
4574,MTSS1
4575,SLC40A1
4576,FAM13A
4577,ITSN1
4578,INTS6
4579,MKNK2
4580,CD36
4581,MYLIP
4582,COLEC12
4583,PPP1R10
4584,RCAN1
4585,EGR3
4586,SGMS1
4587,GAS7
4588,IGFBP4
4589,KANK2
4590,FRMD4B
4591,SLC5A3
4592,PEAK1
4593,GNG2
4594,RCSD1
4595,TNS1
4596,ICAM4
4597,SPTLC2
4598,TSPAN4
4599,CNRIP1
4600,FABP4
4601,SESN3
4602,PAPSS2
4603,KLF9
4604,NFIA
4605,AP2A2
4606,THUMPD3-AS1
4607,FGFR1
4608,FCGBP
4609,TMEM176A
4610,BAIAP2
4611,SRGAP2C
4612,ADIRF
4613,DIP2C
4614,MYO5A
4615,NCOA3
4616,RAPH1
4617,CLEC10A
4618,UBE2S
4619,RASSF2
4620,NRP1
4621,MXD4
4622,SRGAP2B
4623,TMEM37
4624,HDAC9
4625,ARHGAP5
4626,SIGLEC1
4627,MAMDC2
4628,CHORDC1
4629,FSCN1
4630,IL6ST
4631,CEMIP2
4632,A2M
4633,KCNQ1OT1
4634,ANTXR2
4635,GPR34
4636,DNAJA4
4637,TCF4
4638,ME1
4639,ZBTB16
4640,H2AFX
4641,ADAM15
4642,IGF1
4643,TGFBR3
4644,KLF10
4645,AC027290.2
4646,WDR36
4647,SCN1B
4648,POLG2
4649,EPHX1
4650,FXYD6
4651,PDGFC
4652,SRGAP2
4653,HRH1
4654,CPT1A
4655,TPCN1
4656,SRGAP1
4657,YPEL3
4658,LIMD1
4659,C20orf194
4660,ECM1
4661,PPP3R1
4662,ADGRG6
4663,ITGAM
4664,BAG3
4665,CMKLR1
4666,CREM
4667,PCF11
4668,ZBTB20
4669,FCGR2C
4670,SLC9A9
4671,ABCA9
4672,KLF7
4673,GPR155
4674,PLEKHA1
4675,MYO7A
4676,ANKH
4677,HSPA6
4678,GNG11
4679,JDP2
4680,FILIP1L
4681,SECISBP2
4682,SIRT1
4683,ABCA1
4684,WDFY3
4685,STARD13
4686,UACA
4687,SNX29
4688,IQCN
4689,STMN1
4690,LTBP2
4691,TRPS1
4692,CDKN1C
4693,FES
4694,BCAT1
4695,RELL1
4696,CALCOCO2
4697,SLC25A44
4698,NOTCH2
4699,RCN3
4700,LTC4S
4701,ZNF703
4702,LHFPL6
4703,ITGB5
4704,MLXIP
4705,ATP2B4
4706,DNM1
4707,FMN1
4708,CBX4
4709,ABCC5
4710,TBC1D14
4711,TOB2
4712,LAMB2
4713,CR1
4714,PPP3CA
4715,TMEM236
4716,MAP3K3
4717,ERO1B
4718,EBI3
4719,CHID1
4720,RHOBTB3
4721,CPNE8
4722,PIAS2
4723,ADD3
4724,SNTB2
4725,DCK
4726,SESTD1
4727,USP36
4728,KIF1B
4729,AC129507.1
4730,SEMA4A
4731,GFOD1
4732,MED13L
4733,CASP3
4734,TRMT1
4735,NR4A3
4736,SNAP23
4737,SIAH2
4738,APP
4739,TCF12
4740,NCK2
4741,ZNF503
4742,RPL13P5
4743,RHOBTB1
4744,ATRN
4745,MPPED2
4746,SNCA
4747,ADM
4748,TUG1
4749,SSBP2
4750,PSTPIP1
4751,NBPF14
4752,PLEKHG2
4753,CREBRF
4754,MS4A4E
4755,SERTAD1
4756,ARHGAP45
4757,FAM53C
4758,HECTD2
4759,THRB
4760,RBBP6
4761,CKS2
4762,DEPTOR
4763,RPS6KA2
4764,PMAIP1
4765,RPL10P9
4766,CRK
4767,AP1B1
4768,AC135050.1
4769,NASP
4770,HECA
4771,ADORA3
4772,TTYH3
4773,FAH
4774,IL6R
4775,MARVELD1
